tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_count,barrio_te
apartamento,2900000,68.0,3,2,1,La Loma de Los Bernal,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M5423088,6,11.333333333333334,22.666666666666668,4624.0,1,1,39815.87301587302,586623.0121608981,3167171.717171717,56.879818594104314,5.398989898989898,79.54545454545453,14.733395696913004,172,
apartamento,3000000,180.0,3,3,1,Santa María de Los Ángeles,6.188047409057617,-75.5816879272461,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-3-banos-1-garajes/687-M2734362,7,25.714285714285715,60.0,32400.0,1,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,3500000,72.0,2,2,1,Los Balsos No.1,6.191064834594727,-75.56752014160156,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-1-garajes/687-M5682530,5,14.4,36.0,5184.0,1,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,3900000,74.0,3,2,1,Villa Carlota,6.218226432800293,-75.57369232177734,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-2-banos-1-garajes/687-M5514287,6,12.333333333333334,24.666666666666668,5476.0,1,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,3750000,67.0,2,2,1,Asomadera No.1,6.225461483001709,-75.56105041503906,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no2-2-habitaciones-2-banos-1-garajes/687-M6410112,5,13.4,33.5,4489.0,1,1,50894.75886201126,707768.5950413223,3892727.272727273,72.7067983743018,5.500000000000001,76.48581818181819,13.906512396694215,104,
apartamento,5950000,138.0,3,2,2,El Tesoro,6.1985602378845215,-75.55677795410156,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-2-banos-2-garajes/687-M6409730,7,19.714285714285715,46.0,19044.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,5300000,110.0,3,2,1,Santa María de Los Ángeles,6.189764022827148,-75.57858276367188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/687-M5393558,6,18.333333333333332,36.666666666666664,12100.0,1,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,2950000,64.0,3,2,1,La Loma de Los Bernal,6.2202253341674805,-75.60389709472656,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M5656771,6,10.666666666666666,21.333333333333332,4096.0,1,1,39815.87301587302,586623.0121608981,3167171.717171717,56.879818594104314,5.398989898989898,79.54545454545453,14.733395696913004,172,
apartamento,5400000,120.0,3,3,2,La Florida,6.2036519050598145,-75.56717681884766,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-3-banos-2-garajes/687-M4709342,8,15.0,40.0,14400.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
casa,5600000,180.0,3,3,3,La Mota,6.210224151611328,-75.59847259521484,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-la-mota-3-habitaciones-3-banos-3-garajes/12116-M5679937,9,20.0,60.0,32400.0,9,1,31758.88085507702,530314.9606299213,2658552.6315789474,45.36982979296717,5.013157894736842,83.71052631578948,16.698162729658794,53,
apartamento,4400000,88.0,3,2,2,Los Balsos No.1,6.185546398162842,-75.5616226196289,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-2-banos-2-garajes/687-M5566097,7,12.571428571428571,29.333333333333332,7744.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,6000000,150.0,3,3,2,San Lucas,6.1799446,-75.5640593,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/19797-M5692543,8,18.75,50.0,22500.0,4,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,8150000,120.0,2,3,1,San Lucas,6.179790496826172,-75.56442260742188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-2-habitaciones-3-banos-1-garajes/687-M5033373,6,20.0,60.0,14400.0,1,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,3350000,50.0,1,2,1,La Aguacatala,6.19848108291626,-75.57418823242188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-aguacatala-1-habitaciones-2-banos-1-garajes/687-M5742433,4,12.5,50.0,2500.0,1,1,54559.80683506686,916536.6614664587,4023972.602739726,77.94258119295266,4.390410958904109,73.75342465753425,16.798751950078003,104,
apartamento,4600000,90.0,3,3,2,Asomadera No.1,6.22565221786499,-75.56111907958984,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.2-3-habitaciones-3-banos-2-garajes/687-M4770844,8,11.25,30.0,8100.0,4,1,50894.75886201126,707768.5950413223,3892727.272727273,72.7067983743018,5.500000000000001,76.48581818181819,13.906512396694215,104,
apartamento,4750000,84.0,2,2,1,Las Lomas No.1,6.21571683883667,-75.56344604492188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-2-habitaciones-2-banos-1-garajes/687-M4709352,5,16.8,42.0,7056.0,1,1,45001.69824595454,959857.6972833117,3989086.0215053763,64.28814035136364,4.155913978494624,88.64301075268817,21.329366106080204,105,
apartamento,4850000,142.0,3,3,2,San Lucas,6.179832458496094,-75.56441497802734,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M5233820,8,17.75,47.333333333333336,20164.0,4,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,6600000,86.0,3,2,1,Castropol,6.219926834106445,-75.56832122802734,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M4972455,6,14.333333333333334,28.666666666666668,7396.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,4700000,92.0,3,2,1,Patio Bonito,6.205358028411865,-75.57597351074219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-2-banos-1-garajes/687-M4696775,6,15.333333333333334,30.666666666666668,8464.0,1,1,44017.477033385614,752681.9923371647,3508035.714285714,62.88211004769373,4.660714285714286,79.69642857142857,17.099616858237546,162,
apartamento,6500000,125.0,3,3,2,Castropol,6.217310905456543,-75.56697082519531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/687-M5838747,8,15.625,41.666666666666664,15625.0,4,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,13300000,151.0,3,4,2,La Florida,6.205532073974609,-75.56382751464844,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-4-banos-2-garajes/687-M4654553,9,16.77777777777778,50.333333333333336,22801.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,5000000,53.0,1,2,1,Alejandría,6.199336051940918,-75.57052612304688,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-1-habitaciones-2-banos-1-garajes/687-M4986133,4,13.25,53.0,2809.0,1,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,3150000,50.0,1,2,1,La Aguacatala,6.196604251861572,-75.57518005371094,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-aguacatala-1-habitaciones-2-banos-1-garajes/687-M5084744,4,12.5,50.0,2500.0,1,1,54559.80683506686,916536.6614664587,4023972.602739726,77.94258119295266,4.390410958904109,73.75342465753425,16.798751950078003,104,
apartamento,2950000,37.0,1,1,0,Simón Bolívar,6.243714332580566,-75.60437774658203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simon-bolivar-1-habitaciones-1-banos/12116-M4577771,2,18.5,37.0,1369.0,0,0,33349.22148077534,718835.6164383561,6559375.0,47.6417449725362,9.125,196.6875,21.554794520547944,22,
apartamento,7200000,157.0,3,4,2,La Florida,6.207086563110352,-75.56001281738281,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.1-3-habitaciones-4-banos-2-garajes/687-M3330805,9,17.444444444444443,52.333333333333336,24649.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,3400000,158.0,3,2,2,San Lucas,6.182860374450684,-75.56769561767578,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-2-banos-2-garajes/687-M2793144,7,22.571428571428573,52.666666666666664,24964.0,4,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,4800000,96.0,3,2,1,El Tesoro,6.20196,-75.55496,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-2-banos-1-garajes/5136-M6458820,6,16.0,32.0,9216.0,1,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,3000000,100.0,3,3,1,El Nogal-Los Almendros,6.2373,-75.59706,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-nogal-3-habitaciones-3-banos-1-garajes/18055-M6375639,7,14.285714285714286,33.333333333333336,10000.0,1,1,32067.787703625854,681843.5754189944,4358928.571428572,45.811125290894076,6.392857142857143,135.92857142857144,21.262569832402235,27,
casa,4950000,140.0,4,3,1,Diego Echavarría,6.21535,-75.59612,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-belen-la-mota-4-habitaciones-3-banos-1-garajes/17017-M6381683,8,17.5,35.0,19600.0,1,1,30954.391891891893,563846.1538461539,3331818.1818181816,44.22055984555985,5.909090909090908,107.63636363636363,18.215384615384615,10,
casa,4000000,240.0,3,3,2,Cristo Rey,6.208217794,-75.589448437,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-cristo-rey-3-habitaciones-3-banos-2-garajes/13934-M6320871,8,30.0,80.0,57600.0,4,1,26655.629139072847,652702.7027027027,4830000.0,38.079470198675494,7.3999999999999995,181.2,24.486486486486488,7,
apartamento,6500000,63.0,1,2,1,San Lucas,6.1821462,-75.5657193,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-1-habitaciones-2-banos-1-garajes/11704-M6029994,4,15.75,63.0,3969.0,1,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,4100000,96.0,2,2,2,El Diamante No.2,6.185731410980225,-75.5705795288086,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-2-habitaciones-2-banos-2-garajes/687-M4652655,6,16.0,48.0,9216.0,4,1,45908.62844303187,849211.0874200426,3829615.3846153845,65.58375491861696,4.509615384615385,83.41820512820512,18.497853589196872,202,
apartamento,7000000,180.0,4,4,2,La Florida,6.206671714782715,-75.56102752685547,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.1-4-habitaciones-4-banos-2-garajes/687-M2662737,10,18.0,45.0,32400.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,2800000,100.0,3,2,1,La Palma,6.22891092300415,-75.60186767578125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-palma-3-habitaciones-2-banos-1-garajes/12116-M5402838,6,16.666666666666668,33.333333333333336,10000.0,1,1,34231.30515559684,638095.2380952381,3983783.7837837837,48.901864507995484,6.243243243243243,116.37837837837837,18.64069264069264,37,
apartamento,6500000,98.0,2,3,2,Altos del Poblado,6.216899871826172,-75.55632781982422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-3-banos-2-garajes/687-M4699933,7,14.0,49.0,9604.0,4,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,3600000,67.0,2,2,1,Altos del Poblado,6.215419769287109,-75.55437469482422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M5323053,5,13.4,33.5,4489.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,4700000,110.0,4,2,2,Castropol,6.216943264007568,-75.566650390625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-4-habitaciones-2-banos-2-garajes/687-M5323203,8,13.75,27.5,12100.0,4,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,5200000,184.0,3,3,2,Alejandría,6.199151515960693,-75.57066345214844,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M5742255,8,23.0,61.333333333333336,33856.0,4,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,7200000,110.0,1,2,1,La Florida,6.201442241668701,-75.56672668457031,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-1-habitaciones-2-banos-1-garajes/687-M4742344,4,27.5,110.0,12100.0,1,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,16100000,150.0,3,4,2,Las Lomas No.1,6.215245246887207,-75.5632553100586,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-3-habitaciones-4-banos-2-garajes/687-M4405421,9,16.666666666666668,50.0,22500.0,4,1,45001.69824595454,959857.6972833117,3989086.0215053763,64.28814035136364,4.155913978494624,88.64301075268817,21.329366106080204,105,
apartamento,5600000,67.0,2,2,1,Altos del Poblado,6.215419769287109,-75.55437469482422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M5323027,5,13.4,33.5,4489.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,3850000,63.0,1,2,1,Santa María de Los Ángeles,6.188896656036377,-75.57864379882812,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-1-habitaciones-2-banos-1-garajes/687-M6082733,4,15.75,63.0,3969.0,1,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,4750000,84.0,2,3,1,Villa Carlota,6.220217704772949,-75.57524871826172,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-2-habitaciones-3-banos-1-garajes/687-M5736771,6,14.0,42.0,7056.0,1,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,3900000,80.0,2,2,1,Altos del Poblado,6.207150459289551,-75.5519027709961,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M6016822,5,16.0,40.0,6400.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,12485000,180.0,3,4,3,Lalinde,6.212677955627441,-75.56716918945312,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-3-habitaciones-4-banos-3-garajes/687-M5478367,10,18.0,60.0,32400.0,9,1,55648.79272697397,1030855.6097560975,4515500.0,79.49827532424852,4.380341880341881,81.1428205128205,18.52431219512195,150,
apartamento,3350000,80.0,3,2,1,Castropol,6.223041534423828,-75.56571197509766,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M5794901,6,13.333333333333334,26.666666666666668,6400.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,1800000,50.0,1,1,1,Los Colores,6.266200542449951,-75.59203338623047,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-colores-1-habitaciones-1-banos-1-garajes/12116-M6256178,3,16.666666666666668,50.0,2500.0,1,1,36676.11558156547,613287.4617737003,3783867.9245283017,52.39445083080781,6.169811320754716,103.16981132075472,16.7217125382263,53,
apartamento,6650000,116.0,3,3,2,Villa Carlota,6.220809459686279,-75.57434844970703,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-3-banos-2-garajes/687-M6072238,8,14.5,38.666666666666664,13456.0,4,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,3700000,102.0,3,2,1,El Diamante No.2,6.184103965759277,-75.57196807861328,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-3-habitaciones-2-banos-1-garajes/687-M4464148,6,17.0,34.0,10404.0,1,1,45908.62844303187,849211.0874200426,3829615.3846153845,65.58375491861696,4.509615384615385,83.41820512820512,18.497853589196872,202,
